identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
TY70_RS00005	chromosomal replication initiator protein DnaA	NZ_HG977522.1	515	1912	0	0.002	0	0	0
TY70_RS00010	DNA polymerase III subunit beta	NZ_HG977522.1	2010	3158	1	0.0018823529411764706	0	0	0
TY70_RS00015	DNA replication/repair protein RecF	NZ_HG977522.1	3173	4255	2	0.0017777777777777779	0	0	0
TY70_RS00020	DNA topoisomerase (ATP-hydrolyzing) subunit B	NZ_HG977522.1	4308	6776	3	0.0016842105263157896	0	0	0
TY70_RS00025	cytochrome b562	NZ_HG977522.1	6814	7206	4	0.0016	0	0	0
TY70_RS00030	VTT domain-containing protein	NZ_HG977522.1	7847	7290	5	0.0015238095238095239	0	0	0
TY70_RS00035	ATP-binding cassette domain-containing protein	NZ_HG977522.1	10029	8098	6	0.0014545454545454547	0	0	0
TY70_RS00040	RND transporter	NZ_HG977522.1	10286	11290	7	0.001391304347826087	0	0	0
TY70_RS00045	hypothetical protein	NZ_HG977522.1	11546	12553	8	0.0013333333333333333	0	0.5	0
TY70_RS00050	hypothetical protein	NZ_HG977522.1	12896	13900	9	0.00128	0	0.5	0
TY70_RS00055	iron-sulfur cluster insertion protein ErpA	NZ_HG977522.1	14025	14360	10	0.0012307692307692308	0	0	0
TY70_RS00060	alpha/beta hydrolase	NZ_HG977522.1	15262	14417	11	0.0011851851851851852	0	0	0
TY70_RS00065	anhydro-N-acetylmuramic acid kinase	NZ_HG977522.1	16517	15390	12	0.001142857142857143	0	0	0
TY70_RS00070	tyrosine--tRNA ligase	NZ_HG977522.1	16579	17811	13	0.001103448275862069	0	0	0
TY70_RS00100	glutathione S-transferase family protein	NZ_HG977522.1	24120	24719	14	0.0010666666666666667	0	0	0
TY70_RS00105	TIGR04219 family outer membrane beta-barrel protein	NZ_HG977522.1	25469	24777	15	0.0008666666666666666	0	0	0
TY70_RS00110	sodium-dependent transporter	NZ_HG977522.1	26101	27579	16	0.0007333333333333334	0	0	0
TY70_RS00115	methionine/alanine import family NSS transporter small subunit	NZ_HG977522.1	27592	27735	17	0.0006666666666666666	0	0	0
TY70_RS00120	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	NZ_HG977522.1	29082	27778	18	0.0006000000000000001	0	0	0
TY70_RS00125	methionyl-tRNA formyltransferase	NZ_HG977522.1	30041	29079	19	0.00046666666666666666	0	0	0
