identifier	function	contig	start	stop	position	rank	my_status	pp	Final_status	start of attL	end of attL	start of attR	end of attR	sequence of attL	sequence of attR	Reason for att site
ACIN5032_RS0204810	Merged-or-split: putative addiction module antidote protein	NZ_AFCZ02000003.1	1	77	0	0.023625000000000007	1	0	0
ACIN5032_RS22045	IS5 family transposase	NZ_AFCZ02000003.1	305	1165	1	0.02352941176470589	1	0.75	0
ACIN5032_RS22050	ATP-binding protein	NZ_AFCZ02000003.1	1291	2052	2	0.02222222222222223	1	0	0
ACIN5032_RS22055	hypothetical protein	NZ_AFCZ02000003.1	2700	3476	3	0.021052631578947375	1	0.5	0
ACIN5032_RS22060	hypothetical protein	NZ_AFCZ02000003.1	3530	3844	4	0.020000000000000007	1	0.5	0
ACIN5032_RS22065	hypothetical protein	NZ_AFCZ02000003.1	4092	4955	5	0.019047619047619053	1	0.5	0
ACIN5032_RS22070	hypothetical protein	NZ_AFCZ02000003.1	5282	5575	6	0.018181818181818188	1	0.5	0
ACIN5032_RS0204815	type I restriction endonuclease subunit R	NZ_AFCZ02000003.1	9065	6188	7	0.017391304347826094	1	0	0
ACIN5032_RS22075	hypothetical protein	NZ_AFCZ02000003.1	9785	9123	8	0.016750000000000004	1	0.5	0
ACIN5032_RS0204820	restriction endonuclease subunit S	NZ_AFCZ02000003.1	11025	9794	9	0.016160000000000004	1	0	0
ACIN5032_RS22080	type I restriction-modification system subunit M	NZ_AFCZ02000003.1	12593	11025	10	0.015615384615384621	1	0	0
ACIN5032_RS22085	membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family	NZ_AFCZ02000003.1	13352	15763	11	0.015111111111111117	1	0	0
ACIN5032_RS22090	NAD-binding protein	NZ_AFCZ02000003.1	16290	16000	12	0.01471428571428572	1	0	0
ACIN5032_RS23420	hypothetical protein	NZ_AFCZ02000003.1	16443	16613	13	0.014206896551724142	1	0.5	0
ACIN5032_RS22100	hypothetical protein	NZ_AFCZ02000003.1	16751	17002	14	0.013866666666666671	1	0.5	0
ACIN5032_RS23425	hypothetical protein	NZ_AFCZ02000003.1	17367	17540	15	0.013933333333333337	1	0.5	0
ACIN5032_RS22105	hypothetical protein	NZ_AFCZ02000003.1	17527	18042	16	0.013800000000000005	1	0.5	0
ACIN5032_RS22110	hypothetical protein	NZ_AFCZ02000003.1	18328	18080	17	0.014400000000000005	1	0.5	0
ACIN5032_RS22115	hypothetical protein	NZ_AFCZ02000003.1	18729	18388	18	0.014866666666666672	1	0.5	0
ACIN5032_RS22120	hypothetical protein	NZ_AFCZ02000003.1	19055	18837	19	0.014933333333333338	1	0.5	0
ACIN5032_RS22125	IS5-like element ISAba13 family transposase	NZ_AFCZ02000003.1	19150	20082	20	0.013200000000000005	1	0.75	0
ACIN5032_RS22130	hypothetical protein	NZ_AFCZ02000003.1	20502	20167	21	0.01226666666666667	0	0.5	0
ACIN5032_RS0204825	IS3 family transposase	NZ_AFCZ02000003.1	22384	21222	22	0.010533333333333334	0	0.75	0
ACIN5032_RS22140	hypothetical protein	NZ_AFCZ02000003.1	23101	23307	23	0.010133333333333334	0	0.5	0
ACIN5032_RS22145	hypothetical protein	NZ_AFCZ02000003.1	24039	24464	24	0.0088	0	0.5	0
ACIN5032_RS22150	hypothetical protein	NZ_AFCZ02000003.1	24905	25705	25	0.0058666666666666685	0	0.5	0
ACIN5032_RS22155	LysM peptidoglycan-binding domain-containing protein	NZ_AFCZ02000003.1	26099	26668	26	0.005266666666666668	0	0	0
ACIN5032_RS22160	hypothetical protein	NZ_AFCZ02000003.1	27345	27052	27	0.004666666666666667	0	0.5	0
ACIN5032_RS22165	DEAD/DEAH box helicase	NZ_AFCZ02000003.1	29180	27471	28	0.004000000000000001	0	0	0
ACIN5032_RS22170	ParB/RepB/Spo0J family partition protein	NZ_AFCZ02000003.1	29259	29897	29	0.004733333333333334	0	0	0
ACIN5032_RS22175	hypothetical protein	NZ_AFCZ02000003.1	29926	30528	30	0.004533333333333334	0	0.5	0
ACIN5032_RS22180	ParB N-terminal domain-containing protein	NZ_AFCZ02000003.1	30525	36392	31	0.004000000000000001	0	0	0
ACIN5032_RS22185	hypothetical protein	NZ_AFCZ02000003.1	36393	36707	32	0.006266666666666668	0	0.5	0
ACIN5032_RS22190	hypothetical protein	NZ_AFCZ02000003.1	36721	37455	33	0.006666666666666668	0	0.5	0
ACIN5032_RS22195	hypothetical protein	NZ_AFCZ02000003.1	37465	37716	34	0.007733333333333334	0	0.5	0
ACIN5032_RS22200	IS256-like element ISAba26 family transposase	NZ_AFCZ02000003.1	37852	39060	35	0.008333333333333335	0	0.75	0
ACIN5032_RS22205	hypothetical protein	NZ_AFCZ02000003.1	39371	39180	36	0.009000000000000003	0	0.5	0
ACIN5032_RS22210	hypothetical protein	NZ_AFCZ02000003.1	39495	39887	37	0.00926666666666667	0	0.5	0
ACIN5032_RS22215	lysozyme	NZ_AFCZ02000003.1	39887	40525	38	0.0094	0	0	0
ACIN5032_RS22220	replication initiation protein RepM	NZ_AFCZ02000003.1	41536	42657	39	0.009466666666666668	0	0	0
ACIN5032_RS22225	hypothetical protein	NZ_AFCZ02000003.1	42774	43505	40	0.009666666666666667	0	0.5	0
ACIN5032_RS22230	hypothetical protein	NZ_AFCZ02000003.1	43593	44024	41	0.010066666666666668	0	0.5	0
ACIN5032_RS22235	DNA helicase	NZ_AFCZ02000003.1	44061	45464	42	0.010600000000000002	0	0	0
ACIN5032_RS22240	DNA primase	NZ_AFCZ02000003.1	45552	46646	43	0.010800000000000002	0	0	0
ACIN5032_RS22245	hypothetical protein	NZ_AFCZ02000003.1	46710	47264	44	0.010733333333333336	0	0.5	0
ACIN5032_RS22250	hypothetical protein	NZ_AFCZ02000003.1	47264	47755	45	0.01066666666666667	0	0.5	0
ACIN5032_RS22255	Asp23/Gls24 family envelope stress response protein	NZ_AFCZ02000003.1	47749	48357	46	0.01066666666666667	0	0	0
ACIN5032_RS22260	hypothetical protein	NZ_AFCZ02000003.1	48354	48863	47	0.010000000000000002	0	0.5	0
ACIN5032_RS22265	DNA ligase	NZ_AFCZ02000003.1	48876	50291	48	0.009533333333333335	0	0	0
ACIN5032_RS22270	hypothetical protein	NZ_AFCZ02000003.1	50309	50755	49	0.009666666666666667	0	0.5	0
ACIN5032_RS22275	guanylate kinase	NZ_AFCZ02000003.1	50795	51367	50	0.009666666666666667	0	0	0
ACIN5032_RS22280	hypothetical protein	NZ_AFCZ02000003.1	51440	52058	51	0.009800000000000001	0	0.5	0
ACIN5032_RS22285	hypothetical protein	NZ_AFCZ02000003.1	52474	52046	52	0.009733333333333335	0	0.5	0
ACIN5032_RS22290	AAA family ATPase	NZ_AFCZ02000003.1	53148	52471	53	0.009733333333333335	0	0	0
ACIN5032_RS22295	hypothetical protein	NZ_AFCZ02000003.1	53351	53767	54	0.009666666666666667	0	0.5	0
ACIN5032_RS22300	site-specific integrase	NZ_AFCZ02000003.1	54348	53764	55	0.009600000000000001	0	1.5	0
ACIN5032_RS22305	helix-turn-helix domain-containing protein	NZ_AFCZ02000003.1	55107	54688	56	0.009200000000000002	0	1	0
ACIN5032_RS22310	hypothetical protein	NZ_AFCZ02000003.1	55529	55723	57	0.009200000000000002	0	0.5	0
ACIN5032_RS22315	hypothetical protein	NZ_AFCZ02000003.1	55964	57886	58	0.009000000000000001	0	0.5	0
ACIN5032_RS22320	MoxR family ATPase	NZ_AFCZ02000003.1	58031	59275	59	0.008200000000000002	0	0	0
ACIN5032_RS22325	sigma-70 family RNA polymerase sigma factor	NZ_AFCZ02000003.1	59301	59966	60	0.008200000000000002	0	0	0
ACIN5032_RS22330	hypothetical protein	NZ_AFCZ02000003.1	60017	60697	61	0.008000000000000002	0	0.5	0
ACIN5032_RS22335	DNA polymerase III subunit alpha	NZ_AFCZ02000003.1	60743	63931	62	0.005733333333333335	0	0	0
ACIN5032_RS22340	IS256-like element ISAba26 family transposase	NZ_AFCZ02000003.1	63983	65191	63	0.005333333333333335	0	0.75	0
ACIN5032_RS23505	toxin-antitoxin system HicB family antitoxin	NZ_AFCZ02000003.1	65286	65218	64	0.004266666666666668	0	0	0
ACIN5032_RS22345	tyrosine-type recombinase/integrase	NZ_AFCZ02000003.1	66531	65332	65	0.003666666666666667	0	1.5	0
ACIN5032_RS22350	PPC domain-containing protein	NZ_AFCZ02000003.1	66831	67262	66	0.003000000000000001	0	0	0
ACIN5032_RS22355	glutathione S-transferase	NZ_AFCZ02000003.1	68311	67673	67	0.002800000000000001	0	0	0
ACIN5032_RS22360	NADP-dependent oxidoreductase	NZ_AFCZ02000003.1	69346	68327	68	0.0026000000000000003	0	0	0
ACIN5032_RS22365	TetR/AcrR family transcriptional regulator	NZ_AFCZ02000003.1	69490	70098	69	0.0026000000000000003	0	0	0
ACIN5032_RS22370	hypothetical protein	NZ_AFCZ02000003.1	70203	70433	70	0.002466666666666667	0	0.5	0
ACIN5032_RS22375	alkene reductase	NZ_AFCZ02000003.1	71644	70517	71	0.0020000000000000005	0	0	0
ACIN5032_RS22380	type 1 glutamine amidotransferase domain-containing protein	NZ_AFCZ02000003.1	72522	71845	72	0.0013333333333333335	0	0	0
ACIN5032_RS22385	iron-containing alcohol dehydrogenase	NZ_AFCZ02000003.1	73764	72607	73	0.0012666666666666668	0	0	0
ACIN5032_RS22390	antibiotic biosynthesis monooxygenase	NZ_AFCZ02000003.1	74663	74361	74	0.0012666666666666668	0	0	0
ACIN5032_RS22395	S-formylglutathione hydrolase	NZ_AFCZ02000003.1	75825	74986	75	0.0013333333333333335	0	0	0
ACIN5032_RS22400	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	NZ_AFCZ02000003.1	77166	76054	76	0.0013333333333333335	0	0	0
ACIN5032_RS22405	metal/formaldehyde-sensitive transcriptional repressor	NZ_AFCZ02000003.1	77463	77188	77	0.0013333333333333335	0	0	0
ACIN5032_RS22410	IS1 family transposase	NZ_AFCZ02000003.1	78121	77897	78	0.0012666666666666668	0	0.75	0
ACIN5032_RS22945	IS3 family transposase	NZ_AFCZ02000003.1	78197	79416	79	0.0011333333333333334	0	0.75	0
ACIN5032_RS22430	cation:proton antiporter	NZ_AFCZ02000003.1	79480	80073	80	0.0011333333333333334	0	0	0
ACIN5032_RS22435	IS6 family transposase	NZ_AFCZ02000003.1	80006	80710	81	0.0010000000000000002	0	0.75	0
ACIN5032_RS22440	glutathione-dependent formaldehyde dehydrogenase	NZ_AFCZ02000003.1	82359	83522	82	0.0008000000000000003	0	0	0
ACIN5032_RS22445	IS5 family transposase	NZ_AFCZ02000003.1	84146	83656	83	0.0008000000000000003	0	0.75	0
